unixtimestamp,date,high,low,close,thursdays,expirydate,firstclose,firstclosedate,strikeprice,downloaded_filename,cleaned_filename,downloaded,strike_price_call_name,strike_price_call,strike_price_call_high,strike_price_call_low,strike_price_put_name,strike_price_put,strike_price_put_high,strike_price_put_low,position_price,position_price_max_1,position_price_max_2
1717645500,2024-06-06,22910.150390625,22642.599609375,22821.400390625,2024-06-06,2024-06-06,22530.69921875,2024-05-31,22500,op060624.csv,op060624_cleaned.csv,True,OPTIDXNIFTY06-JUN-2024CE22500,307.95,400.5,156.0,OPTIDXNIFTY06-JUN-2024PE22500,0.2,96.8,0.05,308.15,400.55,252.8
1717731900,2024-06-07,23320.19921875,22789.05078125,23290.150390625,2024-06-13,2024-06-13,23290.150390625,2024-06-07,23300,op070624.csv,op070624_cleaned.csv,True,OPTIDXNIFTY13-JUN-2024CE23300,209.6,226.6,50.0,OPTIDXNIFTY13-JUN-2024PE23300,210.95,540.2,195.0,420.54999999999995,421.6,590.2
1717991100,2024-06-10,23411.900390625,23227.150390625,23259.19921875,2024-06-13,2024-06-13,23290.150390625,2024-06-07,23300,op100624.csv,op100624_cleaned.csv,True,OPTIDXNIFTY13-JUN-2024CE23300,135.3,259.55,120.75,OPTIDXNIFTY13-JUN-2024PE23300,209.75,244.0,140.5,345.05,400.05,364.75
1718077500,2024-06-11,23389.44921875,23206.650390625,23264.849609375,2024-06-13,2024-06-13,23290.150390625,2024-06-07,23300,op110624.csv,op110624_cleaned.csv,True,OPTIDXNIFTY13-JUN-2024CE23300,108.45,201.0,91.45,OPTIDXNIFTY13-JUN-2024PE23300,124.4,215.95,75.15,232.85000000000002,276.15,307.4
1718163900,2024-06-12,23441.94921875,23295.94921875,23322.94921875,2024-06-13,2024-06-13,23290.150390625,2024-06-07,23300,op120624.csv,op120624_cleaned.csv,True,OPTIDXNIFTY13-JUN-2024CE23300,97.35,202.6,88.3,OPTIDXNIFTY13-JUN-2024PE23300,73.75,120.1,39.8,171.1,242.39999999999998,208.39999999999998
1718250300,2024-06-13,23481.05078125,23353.900390625,23398.900390625,2024-06-13,2024-06-13,23290.150390625,2024-06-07,23300,op130624.csv,op130624_cleaned.csv,True,OPTIDXNIFTY13-JUN-2024CE23300,95.2,164.75,66.3,OPTIDXNIFTY13-JUN-2024PE23300,0.2,39.95,0.05,95.4,164.8,106.25
1718336700,2024-06-14,23490.400390625,23334.25,23465.599609375,2024-06-20,2024-06-20,23465.599609375,2024-06-14,23500,op140624.csv,op140624_cleaned.csv,True,OPTIDXNIFTY20-JUN-2024CE23500,99.6,115.0,65.35,OPTIDXNIFTY20-JUN-2024PE23500,131.7,229.0,122.05,231.29999999999998,237.05,294.35
1718682300,2024-06-18,23579.05078125,23499.69921875,23557.900390625,2024-06-20,2024-06-20,23465.599609375,2024-06-14,23500,op180624.csv,op180624_cleaned.csv,True,OPTIDXNIFTY20-JUN-2024CE23500,118.3,160.6,105.15,OPTIDXNIFTY20-JUN-2024PE23500,61.0,93.8,54.0,179.3,214.6,198.95
1718768700,2024-06-19,23664.0,23412.900390625,23516.0,2024-06-20,2024-06-20,23465.599609375,2024-06-14,23500,op190624.csv,op190624_cleaned.csv,True,OPTIDXNIFTY20-JUN-2024CE23500,77.55,217.0,55.9,OPTIDXNIFTY20-JUN-2024PE23500,72.6,146.3,28.75,150.14999999999998,245.75,202.20000000000002
1718855100,2024-06-20,23624.0,23442.599609375,23567.0,2024-06-20,2024-06-20,23465.599609375,2024-06-14,23500,op200624.csv,op200624_cleaned.csv,True,OPTIDXNIFTY20-JUN-2024CE23500,64.7,136.0,37.0,OPTIDXNIFTY20-JUN-2024PE23500,0.4,127.1,0.05,65.10000000000001,136.05,164.1
1718941500,2024-06-21,23667.099609375,23398.19921875,23501.099609375,2024-06-27,2024-06-27,23501.099609375,2024-06-21,23500,op210624.csv,op210624_cleaned.csv,True,OPTIDXNIFTY27-JUN-2024CE23500,126.4,230.0,102.15,OPTIDXNIFTY27-JUN-2024PE23500,133.75,185.45,81.1,260.15,311.1,287.6
1719200700,2024-06-24,23558.099609375,23350.0,23537.849609375,2024-06-27,2024-06-27,23501.099609375,2024-06-21,23500,op240624.csv,op240624_cleaned.csv,True,OPTIDXNIFTY27-JUN-2024CE23500,140.5,164.9,60.35,OPTIDXNIFTY27-JUN-2024PE23500,99.65,239.0,90.0,240.15,254.9,299.35
1719287100,2024-06-25,23754.150390625,23562.05078125,23721.30078125,2024-06-27,2024-06-27,23501.099609375,2024-06-21,23500,op250624.csv,op250624_cleaned.csv,True,OPTIDXNIFTY27-JUN-2024CE23500,265.65,279.4,135.0,OPTIDXNIFTY27-JUN-2024PE23500,36.4,86.55,32.55,302.04999999999995,311.95,221.55
1719373500,2024-06-26,23889.900390625,23670.44921875,23868.80078125,2024-06-27,2024-06-27,23501.099609375,2024-06-21,23500,op260624.csv,op260624_cleaned.csv,True,OPTIDXNIFTY27-JUN-2024CE23500,375.05,414.4,211.4,OPTIDXNIFTY27-JUN-2024PE23500,6.2,38.0,5.25,381.25,419.65,249.4
1719459900,2024-06-27,24087.44921875,23805.400390625,24044.5,2024-06-27,2024-06-27,23501.099609375,2024-06-21,23500,op270624.csv,op270624_cleaned.csv,True,OPTIDXNIFTY27-JUN-2024CE23500,539.95,560.0,297.85,OPTIDXNIFTY27-JUN-2024PE23500,0.15,7.4,0.05,540.1,560.05,305.25
1719546300,2024-06-28,24174.0,23985.80078125,24010.599609375,2024-07-04,2024-07-04,24010.599609375,2024-06-28,24000,op280624.csv,op280624_cleaned.csv,True,OPTIDXNIFTY04-JUL-2024CE24000,187.1,282.05,168.8,OPTIDXNIFTY04-JUL-2024PE24000,116.75,142.55,85.0,303.85,367.05,311.35
1719805500,2024-07-01,24164.0,23992.69921875,24141.94921875,2024-07-04,2024-07-04,24010.599609375,2024-06-28,24000,op010724.csv,op010724_cleaned.csv,True,OPTIDXNIFTY04-JUL-2024CE24000,217.6,238.9,150.7,OPTIDXNIFTY04-JUL-2024PE24000,69.6,135.3,61.75,287.2,300.65,286.0
1719891900,2024-07-02,24236.349609375,24056.400390625,24123.849609375,2024-07-04,2024-07-04,24010.599609375,2024-06-28,24000,op020724.csv,op020724_cleaned.csv,True,OPTIDXNIFTY04-JUL-2024CE24000,195.95,289.0,148.8,OPTIDXNIFTY04-JUL-2024PE24000,51.75,88.6,37.8,247.7,326.8,237.4
1719978300,2024-07-03,24309.150390625,24207.099609375,24286.5,2024-07-04,2024-07-04,24010.599609375,2024-06-28,24000,op030724.csv,op030724_cleaned.csv,True,OPTIDXNIFTY04-JUL-2024CE24000,292.55,340.9,220.0,OPTIDXNIFTY04-JUL-2024PE24000,9.45,34.2,8.6,302.0,349.5,254.2
1720064700,2024-07-04,24401.0,24281.0,24302.150390625,2024-07-04,2024-07-04,24010.599609375,2024-06-28,24000,op040724.csv,op040724_cleaned.csv,True,OPTIDXNIFTY04-JUL-2024CE24000,300.05,415.0,291.5,OPTIDXNIFTY04-JUL-2024PE24000,0.1,6.3,0.05,300.15000000000003,415.05,297.8
1720151100,2024-07-05,24363.0,24168.849609375,24323.849609375,2024-07-11,2024-07-11,24323.849609375,2024-07-05,24300,op050724.csv,op050724_cleaned.csv,True,OPTIDXNIFTY11-JUL-2024CE24300,141.8,167.0,82.75,OPTIDXNIFTY11-JUL-2024PE24300,101.4,194.0,83.15,243.20000000000002,250.15,276.75
1720410300,2024-07-08,24344.599609375,24240.55078125,24320.55078125,2024-07-11,2024-07-11,24323.849609375,2024-07-05,24300,op080724.csv,op080724_cleaned.csv,True,OPTIDXNIFTY11-JUL-2024CE24300,123.6,143.0,85.7,OPTIDXNIFTY11-JUL-2024PE24300,89.15,144.6,76.65,212.75,219.65,230.3
1720496700,2024-07-09,24443.599609375,24331.900390625,24433.19921875,2024-07-11,2024-07-11,24323.849609375,2024-07-05,24300,op090724.csv,op090724_cleaned.csv,True,OPTIDXNIFTY11-JUL-2024CE24300,183.15,207.8,110.0,OPTIDXNIFTY11-JUL-2024PE24300,34.75,91.5,30.55,217.9,238.35000000000002,201.5
1720583100,2024-07-10,24461.05078125,24141.80078125,24324.44921875,2024-07-11,2024-07-11,24323.849609375,2024-07-05,24300,op100724.csv,op100724_cleaned.csv,True,OPTIDXNIFTY11-JUL-2024CE24300,77.2,190.0,37.1,OPTIDXNIFTY11-JUL-2024PE24300,58.85,191.55,22.25,136.05,212.25,228.65
1720669500,2024-07-11,24402.650390625,24193.75,24315.94921875,2024-07-11,2024-07-11,24323.849609375,2024-07-05,24300,op110724.csv,op110724_cleaned.csv,True,OPTIDXNIFTY11-JUL-2024CE24300,13.75,101.95,4.65,OPTIDXNIFTY11-JUL-2024PE24300,2.4,145.9,0.05,16.15,102.0,150.55
1720755900,2024-07-12,24592.19921875,24331.150390625,24502.150390625,2024-07-18,2024-07-18,24502.150390625,2024-07-12,24500,op120724.csv,op120724_cleaned.csv,True,OPTIDXNIFTY18-JUL-2024CE24500,128.55,191.0,66.35,OPTIDXNIFTY18-JUL-2024PE24500,108.1,190.6,87.0,236.65,278.0,256.95
1721015100,2024-07-15,24635.05078125,24522.75,24586.69921875,2024-07-18,2024-07-18,24502.150390625,2024-07-12,24500,op150724.csv,op150724_cleaned.csv,True,OPTIDXNIFTY18-JUL-2024CE24500,164.9,188.55,127.6,OPTIDXNIFTY18-JUL-2024PE24500,57.95,97.0,51.55,222.85000000000002,240.10000000000002,224.6
1721101500,2024-07-16,24661.25,24587.650390625,24613.0,2024-07-18,2024-07-18,24502.150390625,2024-07-12,24500,op160724.csv,op160724_cleaned.csv,True,OPTIDXNIFTY18-JUL-2024CE24500,161.5,214.85,144.6,OPTIDXNIFTY18-JUL-2024PE24500,25.95,59.25,21.75,187.45,236.6,203.85
1721274300,2024-07-18,24837.75,24504.44921875,24800.849609375,2024-07-18,2024-07-18,24502.150390625,2024-07-12,24500,op180724.csv,op180724_cleaned.csv,True,OPTIDXNIFTY18-JUL-2024CE24500,305.8,352.9,57.0,OPTIDXNIFTY18-JUL-2024PE24500,0.3,57.0,0.05,306.1,352.95,114.0
1721360700,2024-07-19,24854.80078125,24508.150390625,24530.900390625,2024-07-25,2024-07-25,24530.900390625,2024-07-19,24500,op190724.csv,op190724_cleaned.csv,True,OPTIDXNIFTY25-JUL-2024CE24500,246.75,435.25,234.05,OPTIDXNIFTY25-JUL-2024PE24500,220.0,234.5,102.25,466.75,537.5,468.55
1721619900,2024-07-22,24595.19921875,24362.30078125,24509.25,2024-07-25,2024-07-25,24530.900390625,2024-07-19,24500,op220724.csv,op220724_cleaned.csv,True,OPTIDXNIFTY25-JUL-2024CE24500,218.9,282.0,175.25,OPTIDXNIFTY25-JUL-2024PE24500,214.1,296.6,174.1,433.0,456.1,471.85
1721706300,2024-07-23,24582.55078125,24074.19921875,24479.05078125,2024-07-25,2024-07-25,24530.900390625,2024-07-19,24500,op230724.csv,op230724_cleaned.csv,True,OPTIDXNIFTY25-JUL-2024CE24500,101.65,250.0,43.8,OPTIDXNIFTY25-JUL-2024PE24500,131.3,475.75,93.3,232.95000000000002,343.3,519.55
1721792700,2024-07-24,24504.25,24307.25,24413.5,2024-07-25,2024-07-25,24530.900390625,2024-07-19,24500,op240724.csv,op240724_cleaned.csv,True,OPTIDXNIFTY25-JUL-2024CE24500,34.0,98.05,23.0,OPTIDXNIFTY25-JUL-2024PE24500,147.15,257.4,108.0,181.15,206.05,280.4
1721879100,2024-07-25,24426.150390625,24210.80078125,24406.099609375,2024-07-25,2024-07-25,24530.900390625,2024-07-19,24500,op250724.csv,op250724_cleaned.csv,True,OPTIDXNIFTY25-JUL-2024CE24500,0.25,17.65,0.05,OPTIDXNIFTY25-JUL-2024PE24500,97.2,310.65,81.65,97.45,99.30000000000001,310.7
1721965500,2024-07-26,24861.150390625,24410.900390625,24834.849609375,2024-08-01,2024-08-01,24834.849609375,2024-07-26,24800,op260724.csv,op260724_cleaned.csv,True,OPTIDXNIFTY01-AUG-2024CE24800,175.6,191.9,24.05,OPTIDXNIFTY01-AUG-2024PE24800,106.3,418.0,93.0,281.9,284.9,442.05
1722224700,2024-07-29,24999.75,24774.599609375,24836.099609375,2024-08-01,2024-08-01,24834.849609375,2024-07-26,24800,op290724.csv,op290724_cleaned.csv,True,OPTIDXNIFTY01-AUG-2024CE24800,143.95,276.4,116.6,OPTIDXNIFTY01-AUG-2024PE24800,96.3,136.05,42.85,240.25,319.25,252.65
1722311100,2024-07-30,24971.75,24798.650390625,24857.30078125,2024-08-01,2024-08-01,24834.849609375,2024-07-26,24800,op300724.csv,op300724_cleaned.csv,True,OPTIDXNIFTY01-AUG-2024CE24800,146.8,216.25,102.05,OPTIDXNIFTY01-AUG-2024PE24800,61.5,110.5,38.1,208.3,254.35,212.55
1722397500,2024-07-31,24984.599609375,24856.5,24951.150390625,2024-08-01,2024-08-01,24834.849609375,2024-07-26,24800,op310724.csv,op310724_cleaned.csv,True,OPTIDXNIFTY01-AUG-2024CE24800,189.5,214.2,135.85,OPTIDXNIFTY01-AUG-2024PE24800,30.15,66.15,26.15,219.65,240.35,202.0
1722483900,2024-08-01,25078.30078125,24956.400390625,25010.900390625,2024-08-01,2024-08-01,24834.849609375,2024-07-26,24800,op010824.csv,op010824_cleaned.csv,True,OPTIDXNIFTY01-AUG-2024CE24800,203.3,294.45,171.25,OPTIDXNIFTY01-AUG-2024PE24800,0.2,18.0,0.05,203.5,294.5,189.25
1722570300,2024-08-02,24851.900390625,24686.849609375,24717.69921875,2024-08-08,2024-08-08,24717.69921875,2024-08-02,24700,op020824.csv,op020824_cleaned.csv,True,OPTIDXNIFTY08-AUG-2024CE24700,142.5,239.4,123.95,OPTIDXNIFTY08-AUG-2024PE24700,165.55,194.6,89.85,308.05,329.25,318.55
1722829500,2024-08-05,24350.05078125,23893.69921875,24055.599609375,2024-08-08,2024-08-08,24717.69921875,2024-08-02,24700,op050824.csv,op050824_cleaned.csv,True,OPTIDXNIFTY08-AUG-2024CE24700,17.15,54.0,15.65,OPTIDXNIFTY08-AUG-2024PE24700,640.3,837.4,290.0,657.4499999999999,344.0,853.05
1722915900,2024-08-06,24382.599609375,23960.400390625,23992.55078125,2024-08-08,2024-08-08,24717.69921875,2024-08-02,24700,op060824.csv,op060824_cleaned.csv,True,OPTIDXNIFTY08-AUG-2024CE24700,6.3,37.05,5.55,OPTIDXNIFTY08-AUG-2024PE24700,684.9,746.15,353.05,691.1999999999999,390.1,751.6999999999999
1723002300,2024-08-07,24337.69921875,24184.900390625,24297.5,2024-08-08,2024-08-08,24717.69921875,2024-08-02,24700,op070824.csv,op070824_cleaned.csv,True,OPTIDXNIFTY08-AUG-2024CE24700,4.3,13.4,1.55,OPTIDXNIFTY08-AUG-2024PE24700,373.2,517.6,339.15,377.5,352.54999999999995,519.15
1723088700,2024-08-08,24340.5,24079.69921875,24117.0,2024-08-08,2024-08-08,24717.69921875,2024-08-02,24700,op080824.csv,op080824_cleaned.csv,True,OPTIDXNIFTY08-AUG-2024CE24700,0.1,3.9,0.05,OPTIDXNIFTY08-AUG-2024PE24700,569.85,626.35,355.0,569.95,358.9,626.4
1723175100,2024-08-09,24419.75,24311.19921875,24367.5,2024-08-15,2024-08-14,24367.5,2024-08-09,24400,op090824.csv,op090824_cleaned.csv,True,OPTIDXNIFTY14-AUG-2024CE24400,135.25,181.9,116.1,OPTIDXNIFTY14-AUG-2024PE24400,155.6,221.4,139.35,290.85,321.25,337.5
1723434300,2024-08-12,24472.80078125,24212.099609375,24347.0,2024-08-15,2024-08-14,24367.5,2024-08-09,24400,op120824.csv,op120824_cleaned.csv,True,OPTIDXNIFTY14-AUG-2024CE24400,82.65,190.0,64.0,OPTIDXNIFTY14-AUG-2024PE24400,153.65,229.8,83.0,236.3,273.0,293.8
1723520700,2024-08-13,24359.94921875,24116.5,24139.0,2024-08-15,2024-08-14,24367.5,2024-08-09,24400,op130824.csv,op130824_cleaned.csv,True,OPTIDXNIFTY14-AUG-2024CE24400,17.35,92.5,15.5,OPTIDXNIFTY14-AUG-2024PE24400,265.85,319.35,111.6,283.20000000000005,204.1,334.85
1723607100,2024-08-14,24196.5,24099.69921875,24143.75,2024-08-15,2024-08-14,24367.5,2024-08-09,24400,op140824.csv,op140824_cleaned.csv,True,OPTIDXNIFTY14-AUG-2024CE24400,0.15,17.7,0.05,OPTIDXNIFTY14-AUG-2024PE24400,256.05,295.7,217.1,256.2,234.79999999999998,295.75
1723779900,2024-08-16,24563.900390625,24204.5,24541.150390625,2024-08-22,2024-08-22,24541.150390625,2024-08-16,24500,op160824.csv,op160824_cleaned.csv,True,OPTIDXNIFTY22-AUG-2024CE24500,170.0,184.0,49.6,OPTIDXNIFTY22-AUG-2024PE24500,104.7,335.3,94.0,274.7,278.0,384.90000000000003
1724039100,2024-08-19,24638.80078125,24522.94921875,24572.650390625,2024-08-22,2024-08-22,24541.150390625,2024-08-16,24500,op190824.csv,op190824_cleaned.csv,True,OPTIDXNIFTY22-AUG-2024CE24500,148.6,209.95,122.5,OPTIDXNIFTY22-AUG-2024PE24500,78.95,125.0,65.0,227.55,274.95,247.5
1724125500,2024-08-20,24734.30078125,24607.19921875,24698.849609375,2024-08-22,2024-08-22,24541.150390625,2024-08-16,24500,op200824.csv,op200824_cleaned.csv,True,OPTIDXNIFTY22-AUG-2024CE24500,216.7,282.55,150.85,OPTIDXNIFTY22-AUG-2024PE24500,26.5,70.05,20.75,243.2,303.3,220.89999999999998
1724211900,2024-08-21,24787.94921875,24654.5,24770.19921875,2024-08-22,2024-08-22,24541.150390625,2024-08-16,24500,op210824.csv,op210824_cleaned.csv,True,OPTIDXNIFTY22-AUG-2024CE24500,273.15,288.0,191.05,OPTIDXNIFTY22-AUG-2024PE24500,6.35,29.05,5.5,279.5,293.5,220.10000000000002
1724298300,2024-08-22,24867.349609375,24784.44921875,24811.5,2024-08-22,2024-08-22,24541.150390625,2024-08-16,24500,op220824.csv,op220824_cleaned.csv,True,OPTIDXNIFTY22-AUG-2024CE24500,309.5,339.5,254.6,OPTIDXNIFTY22-AUG-2024PE24500,0.1,3.0,0.05,309.6,339.55,257.6
1724384700,2024-08-23,24858.400390625,24771.650390625,24823.150390625,2024-08-29,2024-08-29,24823.150390625,2024-08-23,24800,op230824.csv,op230824_cleaned.csv,True,OPTIDXNIFTY29-AUG-2024CE24800,159.5,180.9,132.0,OPTIDXNIFTY29-AUG-2024PE24800,104.85,141.5,85.0,264.35,265.9,273.5
1724643900,2024-08-26,25043.80078125,24874.69921875,25010.599609375,2024-08-29,2024-08-29,24823.150390625,2024-08-23,24800,op260824.csv,op260824_cleaned.csv,True,OPTIDXNIFTY29-AUG-2024CE24800,274.15,320.45,165.0,OPTIDXNIFTY29-AUG-2024PE24800,29.75,78.0,26.8,303.9,347.25,243.0
1724730300,2024-08-27,25073.099609375,24973.650390625,25017.75,2024-08-29,2024-08-29,24823.150390625,2024-08-23,24800,op270824.csv,op270824_cleaned.csv,True,OPTIDXNIFTY29-AUG-2024CE24800,237.1,308.4,213.8,OPTIDXNIFTY29-AUG-2024PE24800,18.8,34.6,13.3,255.9,321.7,248.4
1724816700,2024-08-28,25129.599609375,24964.650390625,25052.349609375,2024-08-29,2024-08-29,24823.150390625,2024-08-23,24800,op280824.csv,op280824_cleaned.csv,True,OPTIDXNIFTY29-AUG-2024CE24800,251.6,355.0,202.45,OPTIDXNIFTY29-AUG-2024PE24800,5.85,23.0,4.55,257.45,359.55,225.45
1724903100,2024-08-29,25192.900390625,24998.5,25151.94921875,2024-08-29,2024-08-29,24823.150390625,2024-08-23,24800,op290824.csv,op290824_cleaned.csv,True,OPTIDXNIFTY29-AUG-2024CE24800,367.2,417.5,186.0,OPTIDXNIFTY29-AUG-2024PE24800,0.35,13.4,0.05,367.55,417.55,199.4
1724989500,2024-08-30,25268.349609375,25199.400390625,25235.900390625,2024-09-05,2024-09-05,25235.900390625,2024-08-30,25200,op300824.csv,op300824_cleaned.csv,True,OPTIDXNIFTY05-SEP-2024CE25200,180.65,192.85,145.2,OPTIDXNIFTY05-SEP-2024PE25200,80.2,128.0,70.0,260.85,262.85,273.2
1725248700,2024-09-02,25333.650390625,25235.5,25278.69921875,2024-09-05,2024-09-05,25235.900390625,2024-08-30,25200,op020924.csv,op020924_cleaned.csv,True,OPTIDXNIFTY05-SEP-2024CE25200,142.55,213.05,126.0,OPTIDXNIFTY05-SEP-2024PE25200,77.4,105.3,56.3,219.95000000000002,269.35,231.3
1725335100,2024-09-03,25321.69921875,25235.80078125,25279.849609375,2024-09-05,2024-09-05,25235.900390625,2024-08-30,25200,op030924.csv,op030924_cleaned.csv,True,OPTIDXNIFTY05-SEP-2024CE25200,135.0,172.0,121.05,OPTIDXNIFTY05-SEP-2024PE25200,52.45,81.55,43.7,187.45,215.7,202.6
1725421500,2024-09-04,25216.0,25083.80078125,25198.69921875,2024-09-05,2024-09-05,25235.900390625,2024-08-30,25200,op040924.csv,op040924_cleaned.csv,True,OPTIDXNIFTY05-SEP-2024CE25200,54.2,76.9,34.25,OPTIDXNIFTY05-SEP-2024PE25200,82.5,156.0,71.75,136.7,148.65,190.25
